province,province_2nd,regency_city,regency_city_2nd,found_id,province_aliases,province_aliases_2nd,regency_city_aliases,regency_city_aliases_2nd,lat,long
Sulawesi Selatan,Sulawesi Selatan,Kabupaten Wajo,Kabupaten Wajo,TRUE,"South Sulawesi, South Sulawesi, South Sulawesi, South Sulawesi, South Sulawesi","Sulawesi Selatan, Sulawesi Selatan, Sulawesi Selatan, Sulawesi Selatan, Sulawesi Selatan","Wajo Regency, Wajo Regency, Wajo Regency, Wajo Regency, Wajo Regency","Kabupaten Wajo, Kabupaten Wajo, Kabupaten Wajo, Kabupaten Wajo, Kabupaten Wajo",-4.0222,120.0665
Sulawesi Selatan,Sulawesi Selatan,Kota Makassar,Kota Makassar,TRUE,"Sulawesi Selatan, Sulawesi Selatan, Sulawesi Selatan, Sulawesi Selatan, South Sulawesi","Sulawesi Selatan, Sulawesi Selatan, Sulawesi Selatan, Sulawesi Selatan, Sulawesi Selatan","Kota Makassar, Kota Makassar, Kota Makassar, Kota Makassar, Makassar City","Kota Makassar, Kota Makassar, Kota Makassar, Kota Makassar, Kota Makassar",-5.1477,119.4327
Sulawesi Selatan,Sulawesi Selatan,Kota Palopo,Kota Palopo,TRUE,"Sulawesi Selatan, Sulawesi Selatan, Sulawesi Selatan, South Sulawesi, South Sulawesi","Sulawesi Selatan, Sulawesi Selatan, Sulawesi Selatan, Sulawesi Selatan, Sulawesi Selatan","Kota Palopo, Kota Palopo, Kota Palopo, Palopo City, Palopo City","Kota Palopo, Kota Palopo, Kota Palopo, Kota Palopo, Kota Palopo",-3.0016,120.1985
Sulawesi Selatan,Sulawesi Selatan,Kota Parepare,Kota Parepare,TRUE,"South Sulawesi, Sulawesi Selatan, South Sulawesi, South Sulawesi, South Sulawesi","Sulawesi Selatan, Sulawesi Selatan, Sulawesi Selatan, Sulawesi Selatan, Sulawesi Selatan","Parepare, Kota Parepare, Parepare, Parepare, Parepare","Kota Parepare, Kota Parepare, Kota Parepare, Kota Parepare, Kota Parepare",-4.0096,119.6291
Sulawesi Tenggara,Sulawesi Tenggara,Kabupaten Bombana,Kabupaten Bombana,TRUE,"South East Sulawesi, Sulawesi Tenggara, South East Sulawesi, South East Sulawesi, South East Sulawesi","Sulawesi Tenggara, Sulawesi Tenggara, Sulawesi Tenggara, Sulawesi Tenggara, Sulawesi Tenggara","Bombana Regency, Kabupaten Bombana, Bombana Regency, Bombana Regency, Bombana Regency","Kabupaten Bombana, Kabupaten Bombana, Kabupaten Bombana, Kabupaten Bombana, Kabupaten Bombana",-4.6543,121.9018
Sulawesi Tenggara,Sulawesi Tenggara,Kabupaten Buton,Kabupaten Buton,TRUE,"South East Sulawesi, South East Sulawesi, South East Sulawesi, South East Sulawesi, South East Sulawesi","Sulawesi Tenggara, Sulawesi Tenggara, Sulawesi Tenggara, Sulawesi Tenggara, Sulawesi Tenggara","Buton Regency, Buton Regency, Buton Regency, Buton Regency, Buton Regency","Kabupaten Buton, Kabupaten Buton, Kabupaten Buton, Kabupaten Buton, Kabupaten Buton",-5.3096,122.9888
Sulawesi Tenggara,Sulawesi Tenggara,Kabupaten Buton Selatan,Kabupaten Buton,TRUE,"South East Sulawesi, South East Sulawesi, South East Sulawesi, South East Sulawesi, South East Sulawesi","Sulawesi Tenggara, Sulawesi Tenggara, Sulawesi Tenggara, Sulawesi Tenggara, Sulawesi Tenggara","Buton Regency, Buton Regency, Buton Regency, Buton Regency, Buton Regency, South Buton Regency","Kabupaten Buton, Kabupaten Buton, Kabupaten Buton, Kabupaten Buton, Kabupaten Buton",-5.3096,122.9888
Sulawesi Tenggara,Sulawesi Tenggara,Kabupaten Buton Tengah,Kabupaten Buton,TRUE,"South East Sulawesi, South East Sulawesi, South East Sulawesi, South East Sulawesi, South East Sulawesi","Sulawesi Tenggara, Sulawesi Tenggara, Sulawesi Tenggara, Sulawesi Tenggara, Sulawesi Tenggara","Buton Regency, Buton Regency, Buton Regency, Buton Regency, Buton Regency, Central Buton Regency","Kabupaten Buton, Kabupaten Buton, Kabupaten Buton, Kabupaten Buton, Kabupaten Buton",-5.3891,122.5599
Sulawesi Tenggara,Sulawesi Tenggara,Kabupaten Buton Utara,Kabupaten Buton Utara,TRUE,"South East Sulawesi, South East Sulawesi, South East Sulawesi, South East Sulawesi, South East Sulawesi","Sulawesi Tenggara, Sulawesi Tenggara, Sulawesi Tenggara, Sulawesi Tenggara, Sulawesi Tenggara","North Buton Regency, North Buton Regency, North Buton Regency, North Buton Regency, North Buton Regency","Kabupaten Buton Utara, Kabupaten Buton Utara, Kabupaten Buton Utara, Kabupaten Buton Utara, Kabupaten Buton Utara",-4.7023,123.0339
Sulawesi Tenggara,Sulawesi Tenggara,Kabupaten Kolaka,Kabupaten Kolaka,TRUE,"South East Sulawesi, South East Sulawesi, South East Sulawesi, South East Sulawesi, South East Sulawesi","Sulawesi Tenggara, Sulawesi Tenggara, Sulawesi Tenggara, Sulawesi Tenggara, Sulawesi Tenggara","Kolaka Regency, Kolaka Regency, Kolaka Regency, Kolaka Regency, Kolaka Regency","Kabupaten Kolaka, Kabupaten Kolaka, Kabupaten Kolaka, Kabupaten Kolaka, Kabupaten Kolaka",-3.9947,121.5827
Sulawesi Tenggara,Sulawesi Tenggara,Kabupaten Kolaka Timur,Kabupaten Kolaka,TRUE,"South East Sulawesi, Sulawesi Tenggara, South East Sulawesi, South East Sulawesi, South East Sulawesi","Sulawesi Tenggara, Sulawesi Tenggara, Sulawesi Tenggara, Sulawesi Tenggara, Sulawesi Tenggara","East Kolaka Regency, Kabupaten Kolaka Timur, Kolaka Regency, Kolaka Regency, Kolaka Regency","Kabupaten Kolaka Timur, Kabupaten Kolaka Timur, Kabupaten Kolaka, Kabupaten Kolaka, Kabupaten Kolaka",-4.2279,121.9018
Sulawesi Tenggara,Sulawesi Tenggara,Kabupaten Kolaka Utara,Kabupaten Kolaka Utara,TRUE,"South East Sulawesi, South East Sulawesi, South East Sulawesi, South East Sulawesi, South East Sulawesi","South East Sulawesi, Sulawesi Tenggara, Sulawesi Tenggara, Sulawesi Tenggara, Sulawesi Tenggara","North Kolaka Regency, North Kolaka Regency, North Kolaka Regency, North Kolaka Regency, North Kolaka Regency","North Kolaka Regency, Kabupaten Kolaka Utara, Kabupaten Kolaka Utara, Kabupaten Kolaka Utara, Kabupaten Kolaka Utara",-3.1347,121.171
Sulawesi Tenggara,Sulawesi Tenggara,Kabupaten Konawe,Kabupaten Konawe,TRUE,"South East Sulawesi, South East Sulawesi, South East Sulawesi, South East Sulawesi, South East Sulawesi","Sulawesi Tenggara, Sulawesi Tenggara, Sulawesi Tenggara, Sulawesi Tenggara, Sulawesi Tenggara","Konawe Regency, Konawe Regency, Konawe Regency, Konawe Regency, Konawe Regency","Kabupaten Konawe, Kabupaten Konawe, Kabupaten Konawe, Kabupaten Konawe, Kabupaten Konawe",-3.938,122.0837
Sulawesi Tenggara,Sulawesi Tenggara,Kabupaten Konawe Kepulauan,Kabupaten Konawe,TRUE,"South East Sulawesi, South East Sulawesi, South East Sulawesi, South East Sulawesi, South East Sulawesi","Sulawesi Tenggara, Sulawesi Tenggara, Sulawesi Tenggara, Sulawesi Tenggara, Sulawesi Tenggara","Konawe Islands Regency, Konawe Regency, Konawe Islands Regency, Konawe Islands Regency, Konawe Islands Regency","Konawe Kepulauan, Kabupaten Konawe, Konawe Kepulauan, Konawe Kepulauan, Konawe Kepulauan",-4.1361,123.1239
Sulawesi Tenggara,Sulawesi Tenggara,Kabupaten Konawe Selatan,Kabupaten Konawe Selatan,TRUE,"South East Sulawesi, South East Sulawesi, South East Sulawesi, South East Sulawesi, South East Sulawesi","Sulawesi Tenggara, Sulawesi Tenggara, Sulawesi Tenggara, Sulawesi Tenggara, Sulawesi Tenggara","South Konawe Regency, South Konawe Regency, South Konawe Regency, South Konawe Regency, South Konawe Regency","Kabupaten Konawe Selatan, Kabupaten Konawe Selatan, Kabupaten Konawe Selatan, Kabupaten Konawe Selatan, Kabupaten Konawe Selatan",-4.2028,122.4467
Sulawesi Tenggara,Sulawesi Tenggara,Kabupaten Konawe Utara,Kabupaten Konawe Utara,TRUE,"South East Sulawesi, South East Sulawesi, South East Sulawesi, South East Sulawesi, South East Sulawesi","Sulawesi Tenggara, Sulawesi Tenggara, Sulawesi Tenggara, Sulawesi Tenggara, Sulawesi Tenggara","North Konawe Regency, North Konawe Regency, North Konawe Regency, North Konawe Regency","Kabupaten Konawe Utara, Kabupaten Konawe Utara, Kabupaten Konawe Utara, Kabupaten Konawe Utara",-3.3803,122.0837
Sulawesi Tenggara,Sulawesi Tenggara,Kabupaten Muna,Kabupaten Muna,TRUE,"South East Sulawesi, South East Sulawesi, South East Sulawesi, South East Sulawesi, South East Sulawesi","Sulawesi Tenggara, Sulawesi Tenggara, Sulawesi Tenggara, Sulawesi Tenggara, Sulawesi Tenggara","Muna Regency, Muna Regency, Muna Regency, Muna Regency, Muna Regency","Kabupaten Muna, Kabupaten Muna, Kabupaten Muna, Kabupaten Muna, Kabupaten Muna",-4.9016,122.6277
Sulawesi Tenggara,Sulawesi Tenggara,Kabupaten Muna Barat,Kabupaten Muna,TRUE,"South East Sulawesi, South East Sulawesi, South East Sulawesi, South East Sulawesi, South East Sulawesi","Sulawesi Tenggara, Sulawesi Tenggara, Sulawesi Tenggara, Sulawesi Tenggara, Sulawesi Tenggara","Muna Regency, Muna Regency, Muna Regency, Muna Regency, Muna Regency, West Muna Regency","Kabupaten Muna, Kabupaten Muna, Kabupaten Muna, Kabupaten Muna, Kabupaten Muna",-4.9016,122.6277
Sulawesi Tenggara,Sulawesi Tenggara,Kabupaten Wakatobi,Kabupaten Wakatobi,TRUE,"South East Sulawesi, South East Sulawesi, South East Sulawesi, South East Sulawesi, South East Sulawesi","Sulawesi Tenggara, Sulawesi Tenggara, Sulawesi Tenggara, Sulawesi Tenggara, Sulawesi Tenggara","Wakatobi Regency, Wakatobi Regency, Wakatobi Regency, Wakatobi Regency","Kabupaten Wakatobi, Kabupaten Wakatobi, Kabupaten Wakatobi, Kabupaten Wakatobi",-5.534880921,123.7595578
Sulawesi Tenggara,Sulawesi Tenggara,Kota Bau-Bau,Kota Bau-Bau,TRUE,"South East Sulawesi, South East Sulawesi, South East Sulawesi, South East Sulawesi, South East Sulawesi","Sulawesi Tenggara, Sulawesi Tenggara, Sulawesi Tenggara, Sulawesi Tenggara, Sulawesi Tenggara","Bau-Bau City, Bau-Bau City, Bau-Bau City, Bau-Bau City, Kota Baubau, Baubau City","Kota Bau-Bau, Kota Bau-Bau, Kota Bau-Bau, Kota Bau-Bau",-5.5071,122.5969
Sulawesi Tenggara,Sulawesi Tenggara,Kota Kendari,Kota Kendari,TRUE,"South East Sulawesi, South East Sulawesi, South East Sulawesi, South East Sulawesi, South East Sulawesi","Sulawesi Tenggara, Sulawesi Tenggara, Sulawesi Tenggara, Sulawesi Tenggara, Sulawesi Tenggara","Kendari City, Kendari City, Kendari City, Kendari City","Kota Kendari, Kota Kendari, Kota Kendari, Kota Kendari",-3.9985,122.513
Sulawesi Tengah,Sulawesi Tengah,Kabupaten Banggai,Kabupaten Banggai,TRUE,"Central Sulawesi, Central Sulawesi, Central Sulawesi, Central Sulawesi, Central Sulawesi","Sulawesi Tengah, Sulawesi Tengah, Sulawesi Tengah, Sulawesi Tengah, Sulawesi Tengah","Banggai Regency, Banggai Regency, Banggai Regency, Banggai Regency, Banggai Regency","Kabupaten Banggai, Kabupaten Banggai, Kabupaten Banggai, Kabupaten Banggai, Kabupaten Banggai",-0.9562,122.6277
Sulawesi Tengah,Sulawesi Tengah,Kabupaten Banggai Kepulauan,Kabupaten Banggai,TRUE,"Central Sulawesi, Central Sulawesi, Central Sulawesi, Central Sulawesi, Central Sulawesi","Sulawesi Tengah, Sulawesi Tengah, Sulawesi Tengah, Sulawesi Tengah, Sulawesi Tengah","Banggai Regency, Banggai Regency, Banggai Regency, Banggai Regency, Banggai Regency, Banggai Islands Regency, Banggai Islands Regency, Banggai Islands Regency, Banggai Islands Regency","Kabupaten Banggai, Kabupaten Banggai, Kabupaten Banggai, Kabupaten Banggai, Kabupaten Banggai",-0.9562,122.6277
Sulawesi Tengah,Sulawesi Tengah,Kabupaten Banggai Laut,Kabupaten Banggai Laut,TRUE,"Central Sulawesi, Central Sulawesi, Central Sulawesi, Central Sulawesi, Central Sulawesi","Sulawesi Tengah, Sulawesi Tengah, Sulawesi Tengah, Sulawesi Tengah, Sulawesi Tengah","Banggai Laut Regency, Banggai Islands Regency, Banggai Laut Regency, Banggai Laut Regency, Banggai Laut Regency","Kabupaten Banggai Laut, Kabupaten Banggai Kepulauan, Kabupaten Banggai Laut, Kabupaten Banggai Laut, Kabupaten Banggai Laut",-1.6735,123.5504
Sulawesi Tengah,Sulawesi Tengah,Kabupaten Buol,Kabupaten Buol,TRUE,"Central Sulawesi, Sulawesi Tengah, Central Sulawesi, Central Sulawesi, Central Sulawesi","Sulawesi Tengah, Sulawesi Tengah, Sulawesi Tengah, Sulawesi Tengah, Sulawesi Tengah","Buol Regency, Kabupaten Buol, Buol Regency, Buol Regency, Buol Regency","Kabupaten Buol, Kabupaten Buol, Kabupaten Buol, Kabupaten Buol, Kabupaten Buol",0.9695,121.3542
Sulawesi Tengah,Sulawesi Tengah,Kabupaten Donggala,Kabupaten Donggala,TRUE,"Central Sulawesi, Central Sulawesi, Central Sulawesi, Central Sulawesi, Central Sulawesi","Sulawesi Tengah, Sulawesi Tengah, Sulawesi Tengah, Sulawesi Tengah, Sulawesi Tengah","Donggala Regency, Donggala Regency, Donggala Regency, Donggala Regency, Donggala Regency","Kabupaten Donggala, Kabupaten Donggala, Kabupaten Donggala, Kabupaten Donggala, Kabupaten Donggala",-0.4233,119.8352
Sulawesi Tengah,Sulawesi Tengah,Kabupaten Morowali,Kabupaten Morowali,TRUE,"Central Sulawesi, Central Sulawesi, Central Sulawesi, Central Sulawesi, Central Sulawesi","Sulawesi Tengah, Sulawesi Tengah, Sulawesi Tengah, Sulawesi Tengah, Sulawesi Tengah","Morowali Regency, Morowali Regency, Morowali Regency, Morowali Regency, Morowali Regency","Kabupaten Morowali, Kabupaten Morowali, Kabupaten Morowali, Kabupaten Morowali, Kabupaten Morowali",-2.6987,121.9018
Sulawesi Tengah,Sulawesi Tengah,Kabupaten Morowali Utara,Kabupaten Morowali Utara,TRUE,"Central Sulawesi, Central Sulawesi, Central Sulawesi, Central Sulawesi, Central Sulawesi","Sulawesi Tengah, Sulawesi Tengah, Sulawesi Tengah, Sulawesi Tengah, Sulawesi Tengah","North Morowali Regency, Morowali Regency, Morowali Regency, North Morowali Regency, North Morowali Regency","Kabupaten Morowali Utara, Kabupaten Morowali, Kabupaten Morowali, Kabupaten Morowali Utara, Kabupaten Morowali Utara",-1.6312,121.3542
Sulawesi Tengah,Sulawesi Tengah,Kabupaten Parigi Moutong,Kabupaten Parigi Moutong,TRUE,"Sulawesi Tengah, Central Sulawesi, Central Sulawesi, Central Sulawesi, Central Sulawesi","Sulawesi Tengah, Sulawesi Tengah, Sulawesi Tengah, Sulawesi Tengah, Sulawesi Tengah","Kabupaten Parigi Moutong, Parigi Moutong Regency, Parigi Moutong Regency, Parigi Moutong Regency, Parigi Moutong Regency","Kabupaten Parigi Moutong, Kabupaten Parigi Moutong, Kabupaten Parigi Moutong, Kabupaten Parigi Moutong, Kabupaten Parigi Moutong",0.5818,120.8039
Sulawesi Tengah,Sulawesi Tengah,Kabupaten Poso,Kabupaten Poso,TRUE,"Central Sulawesi, Central Sulawesi, Central Sulawesi, Central Sulawesi, Central Sulawesi","Sulawesi Tengah, Sulawesi Tengah, Sulawesi Tengah, Sulawesi Tengah, Sulawesi Tengah","Poso Regency, Poso Regency, Poso Regency, Poso Regency, Poso Regency","Kabupaten Poso, Kabupaten Poso, Kabupaten Poso, Kabupaten Poso, Kabupaten Poso",-1.6469,120.4358
Sulawesi Tengah,Sulawesi Tengah,Kabupaten Sigi,Kabupaten Sigi,TRUE,"Central Sulawesi, Central Sulawesi, Central Sulawesi, Central Sulawesi, Central Sulawesi","Sulawesi Tengah, Sulawesi Tengah, Sulawesi Tengah, Sulawesi Tengah, Sulawesi Tengah","Sigi Regency, Sigi Regency, Sigi Regency, Sigi Regency, Sigi Regency","Kabupaten Sigi, Kabupaten Sigi, Kabupaten Sigi, Kabupaten Sigi, Kabupaten Sigi",-1.386,119.8815
Sulawesi Tengah,Sulawesi Tengah,Kabupaten Tojo Una-Una,Kabupaten Tojo Una-Una,TRUE,"Central Sulawesi, Central Sulawesi, Central Sulawesi, Central Sulawesi, Central Sulawesi","Sulawesi Tengah, Sulawesi Tengah, Sulawesi Tengah, Sulawesi Tengah, Sulawesi Tengah","Tojo Una-Una Regency, Tojo Una-Una Regency, Tojo Una-Una Regency, Tojo Una-Una Regency, Tojo Una-Una Regency, Kabupaten Tojo Unauna, Tojo Unauna Regency","Kabupaten Tojo Una-Una, Kabupaten Tojo Una-Una, Kabupaten Tojo Una-Una, Kabupaten Tojo Una-Una, Kabupaten Tojo Una-Una",-1.0988,121.537
Sulawesi Tengah,Sulawesi Tengah,Kabupaten Toli-Toli,Kabupaten Toli-Toli,TRUE,"Central Sulawesi, Sulawesi Tengah, Central Sulawesi, Central Sulawesi, Central Sulawesi","Sulawesi Tengah, Sulawesi Tengah, Sulawesi Tengah, Sulawesi Tengah, Sulawesi Tengah","Toli-Toli Regency, Kabupaten Toli-Toli, Toli-Toli Regency, Toli-Toli Regency, Toli-Toli Regency, Kabupaten Tolitoli, Tolitoli Regency","Kabupaten Toli-Toli, Kabupaten Toli-Toli, Kabupaten Toli-Toli, Kabupaten Toli-Toli, Kabupaten Toli-Toli",0.8768,120.758
Sulawesi Tengah,Sulawesi Tengah,Kota Palu,Kota Palu,TRUE,"Central Sulawesi, Central Sulawesi, Central Sulawesi, Central Sulawesi, Central Sulawesi","Sulawesi Tengah, Sulawesi Tengah, Sulawesi Tengah, Sulawesi Tengah, Sulawesi Tengah","Palu City, Palu City, Palu City, Palu City, Palu City","Kota Palu, Kota Palu, Kota Palu, Kota Palu, Kota Palu",-0.9003,119.878
Sulawesi Utara,Sulawesi Utara,Kabupaten Bolaang Mongondow,Kabupaten Bolaang Mongondow,TRUE,"North Sulawesi, North Sulawesi, North Sulawesi, North Sulawesi, North Sulawesi","Sulawesi Utara, Sulawesi Utara, Sulawesi Utara, Sulawesi Utara, Sulawesi Utara","Bolaang Mongondow Regency, Bolaang Mongondow Regency, Bolaang Mongondow Regency, Bolaang Mongondow Regency","Kabupaten Bolaang Mongondow, Kabupaten Bolaang Mongondow, Kabupaten Bolaang Mongondow, Kabupaten Bolaang Mongondow",0.6871,124.0641
Sulawesi Utara,Sulawesi Utara,Kabupaten Bolaang Mongondow Selatan,Kabupaten Bolaang Mongondow Selatan,TRUE,"Sulawesi Utara, North Sulawesi, North Sulawesi, North Sulawesi, North Sulawesi","Sulawesi Utara, Sulawesi Utara, Sulawesi Utara, Sulawesi Utara, Sulawesi Utara","Kabupaten Bolaang Mongondow Selatan, South Bolaang Mongondow Regency, South Bolaang Mongondow Regency, South Bolaang Mongondow Regency","Kabupaten Bolaang Mongondow Selatan, Kabupaten Bolaang Mongondow Selatan, Kabupaten Bolaang Mongondow Selatan, Kabupaten Bolaang Mongondow Selatan",0.4053,123.8411
Sulawesi Utara,Sulawesi Utara,Kabupaten Bolaang Mongondow Timur,Kabupaten Bolaang Mongondow Timur,TRUE,"North Sulawesi, Sulawesi Utara, North Sulawesi, North Sulawesi, North Sulawesi","Sulawesi Utara, Sulawesi Utara, Sulawesi Utara, Sulawesi Utara, Sulawesi Utara","East Bolaang Mongondow Regency, Kabupaten Bolaang Mongondow Timur, East Bolaang Mongondow Regency, East Bolaang Mongondow Regency, East Bolaang Mongondow Regency","Kabupaten Bolaang Mongondow Timur, Kabupaten Bolaang Mongondow Timur, Kabupaten Bolaang Mongondow Timur, Kabupaten Bolaang Mongondow Timur, Kabupaten Bolaang Mongondow Timur",0.7153,124.4642
Sulawesi Utara,Sulawesi Utara,Kabupaten Bolaang Mongondow Utara,Kabupaten Bolaang Mongondow Utara,TRUE,"Sulawesi Utara, North Sulawesi, Sulawesi Utara, North Sulawesi, North Sulawesi","Sulawesi Utara, Sulawesi Utara, Sulawesi Utara, Sulawesi Utara, Sulawesi Utara","Kabupaten Bolaang Mongondow Utara, North Bolaang Mongondow Regency, Kabupaten Bolaang Mongondow Utara, North Bolaang Mongondow Regency, North Bolaang Mongondow Regency","Kabupaten Bolaang Mongondow Utara, Kabupaten Bolaang Mongondow Utara, Kabupaten Bolaang Mongondow Utara, Kabupaten Bolaang Mongondow Utara, Kabupaten Bolaang Mongondow Utara",0.907,123.2657
Sulawesi Utara,Sulawesi Utara,Kabupaten Kepulauan Sangihe,Kabupaten Kepulauan Sangihe,TRUE,"North Sulawesi, Sulawesi Utara, North Sulawesi, North Sulawesi, North Sulawesi","Sulawesi Utara, Sulawesi Utara, Sulawesi Utara, Sulawesi Utara, Sulawesi Utara","Sangihe Islands Regency, Kabupaten Kepulauan Sangihe, Sangihe Islands Regency, Sangihe Islands Regency, Sangihe Islands Regency","Kabupaten Kepulauan Sangihe, Kabupaten Kepulauan Sangihe, Kabupaten Kepulauan Sangihe, Kabupaten Kepulauan Sangihe, Kabupaten Kepulauan Sangihe",3.6329,125.5001
Sulawesi Utara,Sulawesi Utara,Kabupaten Siau Tagulandang Biaro,Kabupaten Siau Tagulandang Biaro,TRUE,"North Sulawesi, Sulawesi Utara, North Sulawesi, North Sulawesi, North Sulawesi","Sulawesi Utara, Sulawesi Utara, Sulawesi Utara, Sulawesi Utara, Sulawesi Utara","Sitaro Islands Regency, Kabupaten Siau Tagulandang Biaro, Sitaro Islands Regency, Sitaro Islands Regency, Sitaro Islands Regency","Kabupaten Siau Tagulandang Biaro, Kabupaten Siau Tagulandang Biaro, Kabupaten Siau Tagulandang Biaro, Kabupaten Siau Tagulandang Biaro, Kabupaten Siau Tagulandang Biaro",2.346,125.4124
Sulawesi Utara,Sulawesi Utara,Kabupaten Kepulauan Talaud,Kabupaten Kepulauan Talaud,TRUE,"North Sulawesi, North Sulawesi, North Sulawesi, North Sulawesi, North Sulawesi","Sulawesi Utara, Sulawesi Utara, Sulawesi Utara, Sulawesi Utara, Sulawesi Utara","Kepulauan Talaud Regency, Kepulauan Talaud Regency, Kepulauan Talaud Regency, Kepulauan Talaud Regency, Talaud Islands Regency","Kabupaten Kepulauan Talaud, Kabupaten Kepulauan Talaud, Kabupaten Kepulauan Talaud, Kabupaten Kepulauan Talaud",4.3067,126.8035
Sulawesi Utara,Sulawesi Utara,Kabupaten Minahasa,Kabupaten Minahasa,TRUE,"North Sulawesi, North Sulawesi, North Sulawesi, North Sulawesi, North Sulawesi","Sulawesi Utara, Sulawesi Utara, Sulawesi Utara, Sulawesi Utara, Sulawesi Utara","Minahasa Regency, Minahasa Regency, Minahasa Regency, Minahasa Regency","Kabupaten Minahasa, Kabupaten Minahasa, Kabupaten Minahasa, Kabupaten Minahasa",1.2169,124.8183
Sulawesi Utara,Sulawesi Utara,Kabupaten Minahasa Selatan,Kabupaten Minahasa Selatan,TRUE,"North Sulawesi, North Sulawesi, Sulawesi Utara, North Sulawesi, North Sulawesi","Sulawesi Utara, Sulawesi Utara, Sulawesi Utara, Sulawesi Utara, Sulawesi Utara","South Minahasa Regency, South Minahasa Regency, Kabupaten Minahasa Selatan, South Minahasa Regency, South Minahasa Regency","Kabupaten Minahasa Selatan, Kabupaten Minahasa Selatan, Kabupaten Minahasa Selatan, Kabupaten Minahasa Selatan, Kabupaten Minahasa Selatan",1.0947,124.4642
Sulawesi Utara,Sulawesi Utara,Kabupaten Minahasa Tenggara,Kabupaten Minahasa Tenggara,TRUE,"North Sulawesi, North Sulawesi, Sulawesi Utara, North Sulawesi, North Sulawesi","Sulawesi Utara, Sulawesi Utara, Sulawesi Utara, Sulawesi Utara, Sulawesi Utara","Southeast Minahasa Regency, Southeast Minahasa Regency, Kabupaten Minahasa Tenggara, Southeast Minahasa Regency, Southeast Minahasa Regency","Kabupaten Minahasa Tenggara, Kabupaten Minahasa Tenggara, Kabupaten Minahasa Tenggara, Kabupaten Minahasa Tenggara, Kabupaten Minahasa Tenggara",1.0279,124.7299
Sulawesi Utara,Sulawesi Utara,Kabupaten Minahasa Utara,Kabupaten Minahasa Utara,TRUE,"North Sulawesi, North Sulawesi, Sulawesi Utara, North Sulawesi, North Sulawesi","Sulawesi Utara, Sulawesi Utara, Sulawesi Utara, Sulawesi Utara, Sulawesi Utara","North Minahasa Regency, North Minahasa Regency, Kabupaten Minahasa Utara, North Minahasa Regency, North Minahasa Regency","Kabupaten Minahasa Utara, Kabupaten Minahasa Utara, Kabupaten Minahasa Utara, Kabupaten Minahasa Utara, Kabupaten Minahasa Utara",1.5328,124.9948
Sulawesi Utara,Sulawesi Utara,Kota Bitung,Kota Bitung,TRUE,"North Sulawesi, North Sulawesi, North Sulawesi, North Sulawesi, North Sulawesi","Sulawesi Utara, Sulawesi Utara, Sulawesi Utara, Sulawesi Utara, Sulawesi Utara","Bitung City, Bitung City, Bitung City, Bitung City, Bitung City","Kota Bitung, Kota Bitung, Kota Bitung, Kota Bitung, Kota Bitung",1.4404,125.1217
Sulawesi Utara,Sulawesi Utara,Kota Kotamobagu,Kota Kotamobagu,TRUE,"North Sulawesi, North Sulawesi, North Sulawesi, North Sulawesi, North Sulawesi","Sulawesi Utara, Sulawesi Utara, Sulawesi Utara, Sulawesi Utara, Sulawesi Utara","Kotamobagu City, Kotamobagu City, Kotamobagu City, Kotamobagu City, Kotamobagu City","Kota Kotamobagu, Kota Kotamobagu, Kota Kotamobagu, Kota Kotamobagu, Kota Kotamobagu",0.7244,124.3199
Sulawesi Utara,Sulawesi Utara,Kota Manado,Kota Manado,TRUE,"North Sulawesi, Sulawesi Utara, North Sulawesi, North Sulawesi, North Sulawesi","Sulawesi Utara, Sulawesi Utara, Sulawesi Utara, Sulawesi Utara, Sulawesi Utara","Manado City, Kota Manado, Manado City, Manado City, Manado City","Kota Manado, Kota Manado, Kota Manado, Kota Manado, Kota Manado",1.4748,124.8421
Sulawesi Utara,Sulawesi Utara,Kota Tomohon,Kota Tomohon,TRUE,"North Sulawesi, North Sulawesi, North Sulawesi, North Sulawesi, North Sulawesi","Sulawesi Utara, Sulawesi Utara, Sulawesi Utara, Sulawesi Utara, Sulawesi Utara","Tomohon City, Tomohon City, Tomohon City, Tomohon City, Tomohon City","Kota Tomohon, Kota Tomohon, Kota Tomohon, Kota Tomohon, Kota Tomohon",1.3229,124.8405
Sulawesi Barat,Sulawesi Barat,Kabupaten Majene,Kabupaten Majene,TRUE,"Sulawesi Barat, West Sulawesi, West Sulawesi, West Sulawesi, West Sulawesi","Sulawesi Barat, Sulawesi Barat, Sulawesi Barat, Sulawesi Barat, Sulawesi Barat","Kabupaten Majene, Majene Regency, Majene Regency, Majene Regency, Majene Regency","Kabupaten Majene, Kabupaten Majene, Kabupaten Majene, Kabupaten Majene, Kabupaten Majene",-3.0297,118.9063
Sulawesi Barat,Sulawesi Barat,Kabupaten Mamasa,Kabupaten Mamasa,TRUE,"West Sulawesi, West Sulawesi, West Sulawesi, West Sulawesi, West Sulawesi","Sulawesi Barat, Sulawesi Barat, Sulawesi Barat, Sulawesi Barat, Sulawesi Barat","Mamasa Regency, Mamasa Regency, Mamasa Regency, Mamasa Regency, Mamasa Regency","Kabupaten Mamasa, Kabupaten Mamasa, Kabupaten Mamasa, Kabupaten Mamasa, Kabupaten Mamasa",-2.9118,119.325
